time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
28804,12459,36,453972,14.2113072,18.2,,,0.004999999888241291,443971,2.9627256393432617,5e-05,2.347944498062134
28808,12461,36,454041,14.25599339,18.43,,,0.004999999888241291,444040,3.460540294647217,5e-05,2.5822010040283203
28812,12462,36,454084,14.098297979999998,18.25,,,0.004999999888241291,444083,3.628380060195923,5e-05,4.401444435119629
28816,12464,36,454143,13.87503323,18.13,,,0.004999999888241291,444142,3.2614662647247314,5e-05,1.954545021057129
28820,12465,36,454212,13.174016120000003,18.17,,,0.004999999888241291,444211,5.084430694580078,5e-05,3.586956024169922
28824,12467,36,454289,12.91649752,18.22,,,0.004999999888241291,444288,3.486382484436035,5e-05,1.3740804195404053
28828,12469,36,454377,12.355978459999996,18.34,,,0.004999999888241291,444376,2.4666144847869873,5e-05,1.1959766149520874
28832,12471,36,454458,12.89996224,18.43,,,0.004999999888241291,444457,3.2414934635162354,5e-05,1.8333792686462402
28836,12473,36,454537,13.201083330000003,18.34,,,0.004999999888241291,444536,4.386199951171875,5e-05,2.0736634731292725
28840,12476,36,454620,12.875220180000003,18.46,,,0.004999999888241291,444619,4.211114883422852,5e-05,-0.4719531536102295
28844,12477,36,454692,11.812630460000001,18.5,,,0.004999999888241291,444691,2.7275235652923584,5e-05,2.752150058746338
28848,12478,36,454740,11.42117586,18.17,,,0.004999999888241291,444739,3.2757043838500977,5e-05,3.091001033782959
28852,12480,36,454809,10.76588193,18.19,,,0.004999999888241291,444808,3.951998472213745,5e-05,1.1036763191223145
28856,12481,36,454873,10.4205508,17.95,,,0.004999999888241291,444872,3.788374185562134,5e-05,2.44321346282959
28860,12483,36,454935,9.72515442,17.89,,,0.004999999888241291,444934,1.9602960348129272,5e-05,3.6651248931884766
28864,12484,36,454999,9.83064181,17.86,,,0.004999999888241291,444998,4.179636001586914,5e-05,-0.02976273000240326
28868,12486,36,455087,8.96026838,17.99,,,0.004999999888241291,445086,3.550900936126709,5e-05,4.5296173095703125
28872,12488,36,455173,8.74268587,17.97,,,0.004999999888241291,445172,4.496684551239014,5e-05,1.8197352886199951
28876,12490,36,455258,9.12005328,18.16,,,0.004999999888241291,445257,3.3127777576446533,5e-05,2.848600149154663
28880,12491,36,455304,9.46002414,17.74,,,0.004999999888241291,445303,1.5737361907958984,5e-05,0.6092392802238464
28884,12494,36,455392,9.92311667,17.95,,,0.004999999888241291,445391,4.015398979187012,5e-05,0.9013845324516296
28888,12496,36,455477,9.97696063,18.05,,,0.004999999888241291,445476,5.483222007751465,5e-05,2.4786500930786133
28892,12498,36,455555,10.3047852,18.16,,,0.004999999888241291,445554,2.206286907196045,5e-05,-0.03685000538825989
28896,12500,36,455635,10.200068029999997,18.08,,,0.004999999888241291,445634,5.4192914962768555,5e-05,1.723375916481018
28900,12502,36,455723,10.63779798,18.27,,,0.004999999888241291,445722,4.14091682434082,5e-05,1.5303796529769897
28904,12504,36,455804,10.023485059999999,18.32,,,0.004999999888241291,445803,4.58216667175293,5e-05,0.863348126411438
28908,12506,36,455892,10.14260051,18.51,,,0.004999999888241291,445891,4.346702575683594,5e-05,1.6954538822174072
28912,12507,36,455937,9.789730080000002,18.53,,,0.004999999888241291,445936,2.5276451110839844,5e-05,1.7218332290649414
28916,12508,36,456008,10.07868846,18.65,,,0.004999999888241291,446007,2.021397590637207,5e-05,2.5841081142425537
28920,12510,36,456065,10.91921572,18.53,,,0.004999999888241291,446064,4.030039310455322,5e-05,2.2120466232299805
28924,12512,36,456133,10.329075889999999,18.44,,,0.004999999888241291,446132,2.7745413780212402,5e-05,1.399451494216919
28928,12514,36,456215,9.97676107,18.38,,,0.004999999888241291,446214,4.43814754486084,5e-05,1.0881948471069336
28932,12516,36,456303,9.67540811,18.45,,,0.004999999888241291,446302,3.2629928588867188,5e-05,2.858860492706299
28936,12518,36,456387,9.50981581,18.5,,,0.004999999888241291,446386,3.482548475265503,5e-05,2.511996269226074
28940,12520,36,456475,10.068384219999999,18.55,,,0.004999999888241291,446474,2.6380434036254883,5e-05,0.4268339276313782
28944,12522,36,456539,10.4687565,18.47,,,0.004999999888241291,446538,3.4545960426330566,5e-05,1.4998397827148438
28948,12524,36,456610,11.440720579999999,18.7,,,0.004999999888241291,446609,2.8622021675109863,5e-05,3.383082389831543
28952,12526,36,456680,12.13961576,18.71,,,0.004999999888241291,446679,4.413963794708252,5e-05,1.5329985618591309
28956,12528,36,456767,12.756922039999997,18.94,,,0.004999999888241291,446766,2.275273323059082,5e-05,0.8356390595436096
28960,12530,36,456841,13.57856814,19.06,,,0.004999999888241291,446840,1.5472447872161865,5e-05,2.9807145595550537
28964,12532,36,456929,13.67053447,19.3,,,0.004999999888241291,446928,4.970575332641602,5e-05,2.6740000247955322
28968,12534,36,457001,14.60714687,19.14,,,0.004999999888241291,447000,2.9849767684936523,5e-05,1.5015602111816406
28972,12535,36,457073,13.38568663,19.0,,,0.004999999888241291,447072,2.8539202213287354,5e-05,1.4195173978805542
28976,12537,36,457140,12.96831122,18.82,,,0.004999999888241291,447139,4.044948101043701,5e-05,1.4824652671813965
28980,12539,36,457210,12.656048770000002,19.06,,,0.004999999888241291,447209,1.8782243728637695,5e-05,2.064135789871216
28984,12540,36,457290,12.184097300000001,18.98,,,0.004999999888241291,447289,4.987016677856445,5e-05,2.3731257915496826
28988,12542,36,457365,12.567098540000002,18.88,,,0.004999999888241291,447364,2.6384735107421875,5e-05,1.8765473365783691
28992,12544,36,457453,11.729563520000001,18.98,,,0.004999999888241291,447452,5.167397975921631,5e-05,2.671825885772705
28996,12546,36,457534,12.28805122,18.99,,,0.004999999888241291,447533,3.0826191902160645,5e-05,2.426781177520752
29000,12548,36,457607,12.1565661,18.84,,,0.004999999888241291,447606,3.846522092819214,5e-05,2.5731091499328613
29004,12550,36,457680,12.637817509999998,18.76,,,0.004999999888241291,447679,2.3125100135803223,5e-05,0.15661665797233582
29008,12552,36,457766,12.621872979999996,18.74,,,0.004999999888241291,447765,2.7437939643859863,5e-05,1.2785916328430176
29012,12554,36,457854,13.21404626,19.17,,,0.004999999888241291,447853,3.04394793510437,5e-05,1.0625473260879517
29016,12556,36,457942,14.003987390000002,19.34,,,0.004999999888241291,447941,3.2984542846679688,5e-05,3.1073968410491943
29020,12558,36,458030,14.134827090000002,19.65,,,0.004999999888241291,448029,3.481456756591797,5e-05,0.2477911412715912
29024,12560,36,458104,14.98061558,19.71,,,0.004999999888241291,448103,3.2651686668395996,5e-05,1.968865156173706
29028,12561,36,458159,15.188527210000002,19.44,,,0.004999999888241291,448158,3.7310099601745605,5e-05,1.2812719345092773
29032,12563,36,458247,15.54942062,19.44,,,0.004999999888241291,448246,4.089999198913574,5e-05,2.3630058765411377
29036,12564,36,458316,15.205783120000001,19.29,,,0.004999999888241291,448315,4.84517765045166,5e-05,0.19895800948143005
29040,12566,36,458386,14.798695109999997,19.11,,,0.004999999888241291,448385,2.106875419616699,5e-05,1.651525616645813
29044,12568,36,458458,15.05316147,19.19,,,0.004999999888241291,448457,4.561899185180664,5e-05,2.591179132461548
29048,12570,36,458532,13.768801070000002,19.22,,,0.004999999888241291,448531,4.263818264007568,5e-05,1.971688985824585
29052,12571,36,458591,13.35427715,19.11,,,0.004999999888241291,448590,3.329281806945801,5e-05,0.025078296661376953
29056,12573,36,458666,12.183132389999999,18.99,,,0.004999999888241291,448665,2.2258403301239014,5e-05,1.766103744506836
29060,12575,36,458745,11.562441349999999,19.04,,,0.004999999888241291,448744,3.2432196140289307,5e-05,1.835850477218628
29064,12577,36,458824,11.042634379999999,18.95,,,0.004999999888241291,448823,2.801450729370117,5e-05,3.1846742630004883
29068,12578,36,458880,10.87920574,18.79,,,0.004999999888241291,448879,2.360630750656128,5e-05,1.8320679664611816
29072,12579,36,458929,10.990790909999998,18.56,,,0.004999999888241291,448928,2.6670455932617188,5e-05,0.9496679902076721
29076,12581,36,459001,10.58236493,18.61,,,0.004999999888241291,449000,3.440033435821533,5e-05,3.294809341430664
29080,12584,36,459089,10.202134259999998,18.79,,,0.004999999888241291,449088,3.0342748165130615,5e-05,0.4436112642288208
29084,12586,36,459166,10.636983280000003,18.76,,,0.004999999888241291,449165,3.770509719848633,5e-05,2.145970582962036
29088,12588,36,459251,10.690828829999997,18.86,,,0.004999999888241291,449250,2.097686290740967,5e-05,1.4501914978027344
29092,12590,36,459333,10.420991170000002,18.8,,,0.004999999888241291,449332,1.9388904571533203,5e-05,3.3934717178344727
29096,12591,36,459405,9.85397876,18.71,,,0.004999999888241291,449404,2.544182777404785,5e-05,3.122619867324829
29100,12593,36,459475,9.61059406,18.68,,,0.004999999888241291,449474,1.5115280151367188,5e-05,1.0528651475906372
29104,12595,36,459535,8.981208380000002,18.55,,,0.004999999888241291,449534,4.5613813400268555,5e-05,3.4087412357330322
29108,12597,36,459623,9.951140549999998,18.57,,,0.004999999888241291,449622,3.631002902984619,5e-05,2.400501251220703
29112,12599,36,459705,9.525573960000001,18.51,,,0.004999999888241291,449704,4.311439514160156,5e-05,0.3597813844680786
29116,12601,36,459793,8.72187945,18.51,,,0.004999999888241291,449792,4.117462635040283,5e-05,1.7057300806045532
29120,12603,36,459872,8.37129805,18.42,,,0.004999999888241291,449871,4.65253210067749,5e-05,0.6134454011917114
29124,12605,36,459952,8.541195449999998,18.48,,,0.004999999888241291,449951,3.073460578918457,5e-05,2.7705299854278564
,,,460000,,,15.4,9.881645599999999,0.004999999888241291,449999,5.714993476867676,5e-05,2.975673198699951
29128,12608,36,460020,8.795025149999997,18.61,,,0.004999999888241291,450019,3.2554454803466797,5e-05,1.8184257745742798
29132,12610,36,460107,8.743764259999999,18.6,,,0.004999999888241291,450106,2.368142604827881,5e-05,1.96193265914917
29136,12612,36,460190,8.347250729999999,18.74,,,0.004999999888241291,450189,3.328092098236084,5e-05,3.014615058898926
29140,12613,36,460242,8.8702806,18.56,,,0.004999999888241291,450241,4.1225972175598145,5e-05,2.1333839893341064
29144,12615,36,460321,9.59059116,18.63,,,0.004999999888241291,450320,4.286020278930664,5e-05,2.5164949893951416
29148,12617,36,460407,10.311900660000001,18.75,,,0.004999999888241291,450406,2.8438217639923096,5e-05,2.692352771759033
29152,12619,36,460495,10.674802479999999,19.04,,,0.004999999888241291,450494,3.2021679878234863,5e-05,1.9703562259674072
29156,12621,36,460560,11.619327919999998,18.94,,,0.004999999888241291,450559,3.5193123817443848,5e-05,2.8421196937561035
29160,12622,36,460610,11.77796215,18.65,,,0.004999999888241291,450609,4.1829729080200195,5e-05,0.9673700332641602
29164,12623,36,460675,11.454675680000001,18.51,,,0.004999999888241291,450674,2.021270751953125,5e-05,0.5713854432106018
29168,12625,36,460742,11.215904479999997,18.62,,,0.004999999888241291,450741,5.130578994750977,5e-05,2.6658239364624023
29172,12627,36,460830,11.89491553,19.01,,,0.004999999888241291,450829,1.9664796590805054,5e-05,1.6806812286376953
29176,12630,36,460918,12.240475859999998,19.17,,,0.004999999888241291,450917,2.8894476890563965,5e-05,1.0847285985946655
29180,12632,36,461006,12.900635220000003,19.17,,,0.004999999888241291,451005,4.370139122009277,5e-05,1.4407774209976196
29184,12634,36,461094,13.578396019999998,19.28,,,0.004999999888241291,451093,2.2639620304107666,5e-05,2.6499557495117188
29188,12636,36,461182,13.258014090000001,19.31,,,0.004999999888241291,451181,4.077011585235596,5e-05,1.152296781539917
29192,12638,36,461270,14.345025309999999,19.37,,,0.004999999888241291,451269,2.6194229125976562,5e-05,2.6133317947387695
29196,12640,36,461341,14.28222973,19.36,,,0.004999999888241291,451340,3.3861141204833984,5e-05,1.867299199104309
29200,12642,36,461400,14.330374299999999,19.25,,,0.004999999888241291,451399,2.940856456756592,5e-05,1.0714384317398071
29204,12644,36,461475,14.648371990000001,19.4,,,0.004999999888241291,451474,4.17154598236084,5e-05,0.15233318507671356
29208,12646,36,461546,14.041718240000002,19.23,,,0.004999999888241291,451545,3.1540417671203613,5e-05,1.4091355800628662
29212,12648,36,461630,14.591721300000001,19.25,,,0.004999999888241291,451629,4.0583415031433105,5e-05,2.4918134212493896
29216,12649,36,461676,14.233826910000003,18.83,,,0.004999999888241291,451675,2.7819724082946777,5e-05,1.7395793199539185
29220,12651,36,461759,14.09363016,18.87,,,0.004999999888241291,451758,4.241894721984863,5e-05,1.1662819385528564
29224,12653,36,461847,14.506133,18.95,,,0.004999999888241291,451846,5.0489630699157715,5e-05,2.665632486343384
29228,12655,36,461935,14.391431719999998,19.15,,,0.004999999888241291,451934,3.6240670680999756,5e-05,2.7326583862304688
29232,12657,36,462013,14.159752349999998,19.06,,,0.004999999888241291,452012,4.274014949798584,5e-05,2.073042869567871
29236,12659,36,462088,14.362317159999998,18.98,,,0.004999999888241291,452087,2.8359808921813965,5e-05,2.240004062652588
29240,12661,36,462170,14.263553219999999,19.28,,,0.004999999888241291,452169,5.123384475708008,5e-05,3.252229928970337
29244,12662,36,462224,13.706151259999999,19.03,,,0.004999999888241291,452223,2.16463041305542,5e-05,3.295525550842285
29248,12664,36,462312,13.59928728,19.05,,,0.004999999888241291,452311,3.3250184059143066,5e-05,2.08015775680542
29252,12665,36,462343,12.6629544,18.48,,,0.004999999888241291,452342,3.806889295578003,5e-05,1.6433820724487305
29256,12666,36,462411,13.025525109999998,18.51,,,0.004999999888241291,452410,3.388765335083008,5e-05,1.6584217548370361
29260,12668,36,462484,12.87611006,18.74,,,0.004999999888241291,452483,4.0722503662109375,5e-05,2.982903480529785
29264,12670,36,462563,13.053818309999997,18.88,,,0.004999999888241291,452562,6.663853645324707,5e-05,3.7716774940490723
29268,12672,36,462651,12.937412339999998,19.09,,,0.004999999888241291,452650,3.4274744987487793,5e-05,3.419481039047241
29272,12673,36,462710,12.433411039999996,18.8,,,0.004999999888241291,452709,3.6245858669281006,5e-05,0.5268417596817017
29276,12675,36,462794,12.749902889999998,18.76,,,0.004999999888241291,452793,6.749568939208984,5e-05,2.0848324298858643
29280,12677,36,462882,12.795942380000001,18.76,,,0.004999999888241291,452881,4.067820072174072,5e-05,0.6914634704589844
29284,12680,36,462970,12.29986258,18.76,,,0.004999999888241291,452969,2.715564250946045,5e-05,2.4019775390625
29288,12682,36,463058,12.907615810000003,18.76,,,0.004999999888241291,453057,4.453578948974609,5e-05,1.4906988143920898
29292,12683,36,463126,12.38741726,18.56,,,0.004999999888241291,453125,2.413377285003662,5e-05,2.7978742122650146
29296,12685,36,463204,12.44117224,18.63,,,0.004999999888241291,453203,3.014275074005127,5e-05,1.9986562728881836
29300,12687,36,463290,12.397488180000003,18.9,,,0.004999999888241291,453289,1.6771639585494995,5e-05,1.0048178434371948
29304,12689,36,463343,11.95508169,18.68,,,0.004999999888241291,453342,4.254317283630371,5e-05,3.28175687789917
29308,12691,36,463410,11.63859558,18.64,,,0.004999999888241291,453409,3.3479456901550293,5e-05,1.998045563697815
29312,12693,36,463493,10.797261750000002,18.63,,,0.004999999888241291,453492,5.477336883544922,5e-05,2.1708736419677734
29316,12695,36,463581,11.195175890000003,19.05,,,0.004999999888241291,453580,3.862579584121704,5e-05,2.7015857696533203
29320,12697,36,463655,10.95331576,18.96,,,0.004999999888241291,453654,2.377917528152466,5e-05,1.6121031045913696
29324,12698,36,463724,10.220450280000001,18.77,,,0.004999999888241291,453723,4.995245933532715,5e-05,2.9559926986694336
29328,12700,36,463793,10.76552843,18.58,,,0.004999999888241291,453792,3.6901211738586426,5e-05,1.672480821609497
29332,12703,36,463861,10.74357215,18.48,,,0.004999999888241291,453860,3.2177822589874268,5e-05,1.7832493782043457
29336,12705,36,463938,11.291356580000002,18.5,,,0.004999999888241291,453937,3.3766109943389893,5e-05,1.9381070137023926
29340,12706,36,464006,11.026429760000001,18.36,,,0.004999999888241291,454005,3.466003656387329,5e-05,2.819695472717285
29344,12708,36,464074,11.20864308,18.5,,,0.004999999888241291,454073,5.4950971603393555,5e-05,3.0743556022644043
29348,12709,36,464130,11.50670388,18.18,,,0.004999999888241291,454129,3.9539551734924316,5e-05,1.6082552671432495
29352,12711,36,464187,12.05871137,18.44,,,0.004999999888241291,454186,4.828027248382568,5e-05,0.43169960379600525
29356,12713,36,464271,12.353367150000002,18.6,,,0.004999999888241291,454270,4.245102882385254,5e-05,1.2789695262908936
29360,12714,36,464333,11.529869350000004,18.49,,,0.004999999888241291,454332,5.773056983947754,5e-05,0.9902545213699341
29364,12716,36,464406,11.86950034,18.43,,,0.004999999888241291,454405,4.939510345458984,5e-05,1.8490619659423828
29368,12718,36,464494,12.082332,18.43,,,0.004999999888241291,454493,3.337838649749756,5e-05,3.583545684814453
29372,12720,36,464582,12.783588570000001,18.72,,,0.004999999888241291,454581,4.098432540893555,5e-05,1.9116101264953613
29376,12722,36,464650,12.280467569999999,18.56,,,0.004999999888241291,454649,6.804238319396973,5e-05,4.9679718017578125
29380,12724,36,464735,12.441833899999999,18.53,,,0.004999999888241291,454734,6.536317825317383,5e-05,3.630753755569458
29384,12725,36,464808,12.235688840000002,18.38,,,0.004999999888241291,454807,4.9270219802856445,5e-05,0.2451869249343872
29388,12727,36,464889,12.120813200000002,18.31,,,0.004999999888241291,454888,4.468132019042969,5e-05,2.5036404132843018
29392,12729,36,464971,12.16478514,18.45,,,0.004999999888241291,454970,4.429849624633789,5e-05,0.9722039103507996
29396,12731,36,465026,12.460154929999998,18.22,,,0.004999999888241291,455025,3.334280252456665,5e-05,0.5500879287719727
29400,12732,36,465102,12.641846859999998,18.12,,,0.004999999888241291,455101,3.7616376876831055,5e-05,1.2961679697036743
29404,12734,36,465190,13.099710589999999,18.47,,,0.004999999888241291,455189,5.118960857391357,5e-05,2.5027847290039062
29408,12736,36,465257,13.196255159999998,18.47,,,0.004999999888241291,455256,3.926201343536377,5e-05,4.200700759887695
29412,12737,36,465313,13.794848420000001,18.2,,,0.004999999888241291,455312,3.2922921180725098,5e-05,2.318391799926758
29416,12739,36,465401,13.782810009999999,18.2,,,0.004999999888241291,455400,1.7969826459884644,5e-05,1.8922021389007568
29420,12741,36,465489,14.829377529999999,18.34,,,0.004999999888241291,455488,2.7783355712890625,5e-05,2.7093825340270996
29424,12742,36,465539,14.589559629999998,18.15,,,0.004999999888241291,455538,3.4305830001831055,5e-05,2.3999128341674805
29428,12745,36,465626,13.69802452,18.33,,,0.004999999888241291,455625,2.9068398475646973,5e-05,2.6211447715759277
29432,12747,36,465714,13.07955481,18.53,,,0.004999999888241291,455713,3.7752037048339844,5e-05,0.9090428352355957
29436,12748,36,465775,12.70312027,18.37,,,0.004999999888241291,455774,7.533215522766113,5e-05,2.59963321685791
29440,12750,36,465852,12.89848002,18.46,,,0.004999999888241291,455851,5.879485607147217,5e-05,2.8786895275115967
29444,12752,36,465931,13.022962120000003,18.57,,,0.004999999888241291,455930,3.4214372634887695,5e-05,4.1378560066223145
29448,12755,36,466009,12.827851589999998,18.79,,,0.004999999888241291,456008,5.168595314025879,5e-05,2.3814525604248047
29452,12757,36,466090,13.415559730000002,19.03,,,0.004999999888241291,456089,2.59778094291687,5e-05,3.492647647857666
29456,12759,36,466166,12.31477347,18.95,,,0.004999999888241291,456165,5.298413276672363,5e-05,2.5474765300750732
29460,12761,36,466231,13.14433937,18.98,,,0.004999999888241291,456230,7.828277587890625,5e-05,2.255805015563965
29464,12763,36,466319,13.065362229999998,19.13,,,0.004999999888241291,456318,7.755401611328125,5e-05,1.7252569198608398
29468,12765,36,466399,12.5618876,19.05,,,0.004999999888241291,456398,2.3347506523132324,5e-05,1.6381330490112305
29472,12767,36,466463,11.958231359999996,18.81,,,0.004999999888241291,456462,4.166955471038818,5e-05,3.5288453102111816
29476,12769,36,466545,11.41599379,18.95,,,0.004999999888241291,456544,4.540795803070068,5e-05,2.304753303527832
29480,12770,36,466610,11.112404269999999,18.75,,,0.004999999888241291,456609,3.294419765472412,5e-05,2.503293037414551
29484,12772,36,466682,11.1100101,18.74,,,0.004999999888241291,456681,3.355771541595459,5e-05,1.9096142053604126
29488,12773,36,466749,10.85060109,18.6,,,0.004999999888241291,456748,2.4572765827178955,5e-05,4.513020992279053
29492,12775,36,466819,11.185584530000003,18.48,,,0.004999999888241291,456818,6.511364936828613,5e-05,4.370516300201416
29496,12777,36,466890,11.1718021,18.64,,,0.004999999888241291,456889,3.535196304321289,5e-05,2.5891857147216797
29500,12778,36,466957,11.00745111,18.55,,,0.004999999888241291,456956,5.666469573974609,5e-05,2.9087612628936768
29504,12780,36,467008,10.36953108,18.18,,,0.004999999888241291,457007,5.222192764282227,5e-05,2.9154882431030273
29508,12781,36,467078,10.61690895,18.21,,,0.004999999888241291,457077,3.562967300415039,5e-05,3.0465734004974365
29512,12783,36,467145,10.781930280000001,18.32,,,0.004999999888241291,457144,2.8054823875427246,5e-05,0.6768433451652527
29516,12784,36,467208,11.054324629999998,18.07,,,0.004999999888241291,457207,3.007082462310791,5e-05,1.3893474340438843
29520,12786,36,467284,11.21400086,17.95,,,0.004999999888241291,457283,6.081001281738281,5e-05,3.1735782623291016
29524,12788,36,467361,11.42607344,18.22,,,0.004999999888241291,457360,4.433944225311279,5e-05,2.5410261154174805
29528,12790,36,467435,11.92808176,18.09,,,0.004999999888241291,457434,2.691105842590332,5e-05,1.3604096174240112
29532,12791,36,467487,12.400084319999998,17.73,,,0.004999999888241291,457486,4.288862705230713,5e-05,4.110188007354736
29536,12792,36,467563,11.70168497,17.88,,,0.004999999888241291,457562,4.243807792663574,5e-05,3.5602076053619385
29540,12794,36,467647,11.280760460000002,17.95,,,0.004999999888241291,457646,4.60634708404541,5e-05,2.6770501136779785
29544,12796,36,467735,10.69529094,18.04,,,0.004999999888241291,457734,3.6964974403381348,5e-05,3.572420120239258
29548,12798,36,467802,10.633561079999998,17.93,,,0.004999999888241291,457801,3.825906991958618,5e-05,0.7136005759239197
29552,12800,36,467883,10.3293055,17.93,,,0.004999999888241291,457882,2.4489705562591553,5e-05,3.8080382347106934
29556,12801,36,467942,10.639262,17.76,,,0.004999999888241291,457941,3.8708086013793945,5e-05,2.188567876815796
29560,12802,36,467981,10.171728230000003,17.5,,,0.004999999888241291,457980,3.4055657386779785,5e-05,5.202786445617676
29564,12803,36,468034,9.21603558,17.15,,,0.004999999888241291,458033,4.616477966308594,5e-05,1.5501935482025146
29568,12804,36,468072,9.08309745,16.73,,,0.004999999888241291,458071,3.5189008712768555,5e-05,2.683812141418457
29572,12806,36,468158,8.626586350000002,16.95,,,0.004999999888241291,458157,5.052408218383789,5e-05,4.075177192687988
29576,12808,36,468246,8.39695982,17.01,,,0.004999999888241291,458245,2.8814046382904053,5e-05,3.718966007232666
29580,12810,36,468296,7.74012246,16.86,,,0.004999999888241291,458295,3.409071445465088,5e-05,5.193520545959473
29584,12812,36,468384,7.91282144,17.02,,,0.004999999888241291,458383,2.6073825359344482,5e-05,3.5567660331726074
29588,12814,36,468454,8.04983022,17.05,,,0.004999999888241291,458453,4.831141471862793,5e-05,1.300215721130371
29592,12816,36,468540,7.372072640000002,17.21,,,0.004999999888241291,458539,3.013861656188965,5e-05,2.4586901664733887
29596,12817,36,468598,6.9799833699999985,17.08,,,0.004999999888241291,458597,3.948604106903076,5e-05,3.0019640922546387
29600,12820,36,468681,6.6923504199999995,17.24,,,0.004999999888241291,458680,5.950268745422363,5e-05,4.580003261566162
29604,12822,36,468768,6.5526041500000005,17.6,,,0.004999999888241291,458767,3.0023159980773926,5e-05,4.366203784942627
29608,12824,36,468845,5.89424335,17.67,,,0.004999999888241291,458844,2.377141237258911,5e-05,2.319197654724121
29612,12826,36,468933,5.193401039999999,17.88,,,0.004999999888241291,458932,2.507554054260254,5e-05,1.6203794479370117
29616,12828,36,469004,5.29440173,17.96,,,0.004999999888241291,459003,4.489306926727295,5e-05,2.3860416412353516
29620,12830,36,469092,5.06024578,18.08,,,0.004999999888241291,459091,5.776531219482422,5e-05,2.057117462158203
29624,12832,36,469175,4.907174979999999,18.14,,,0.004999999888241291,459174,2.443415641784668,5e-05,1.125953197479248
29628,12833,36,469244,5.36447861,18.09,,,0.004999999888241291,459243,3.499183177947998,5e-05,1.2224334478378296
29632,12836,36,469332,5.384300140000001,18.45,,,0.004999999888241291,459331,3.1276144981384277,5e-05,3.0455732345581055
29636,12837,36,469404,6.339168439999998,18.41,,,0.004999999888241291,459403,5.293962478637695,5e-05,3.7199649810791016
29640,12839,36,469466,5.97256425,18.19,,,0.004999999888241291,459465,2.9111549854278564,5e-05,2.8836045265197754
29644,12841,36,469554,6.748275970000001,18.19,,,0.004999999888241291,459553,4.350310325622559,5e-05,2.175307273864746
29648,12842,36,469606,6.66359242,18.04,,,0.004999999888241291,459605,2.6993167400360107,5e-05,3.7984652519226074
29652,12844,36,469690,6.731558339999999,18.07,,,0.004999999888241291,459689,1.7281930446624756,5e-05,1.9391248226165771
29656,12846,36,469773,7.019345100000001,18.31,,,0.004999999888241291,459772,3.153355836868286,5e-05,3.1457226276397705
29660,12847,36,469827,7.828777350000001,18.46,,,0.004999999888241291,459826,2.7902939319610596,5e-05,1.9696934223175049
29664,12850,36,469915,8.5718076,18.81,,,0.004999999888241291,459914,4.965535640716553,5e-05,4.6979079246521
,,,470000,,,21.8,17.2546532,0.004999999888241291,459999,3.0568320751190186,5e-05,4.41389274597168
29668,12854,36,470001,9.1751966,19.29,,,0.004999999888241291,460000,4.843630313873291,5e-05,3.043832778930664
29672,12856,36,470079,10.29803392,19.21,,,0.004999999888241291,460078,2.766812801361084,5e-05,2.25968599319458
29676,12857,36,470146,11.60066721,19.0,,,0.004999999888241291,460145,3.401124954223633,5e-05,3.3614683151245117
29680,12859,36,470205,11.859525370000002,19.09,,,0.004999999888241291,460204,7.345322608947754,5e-05,2.3112828731536865
29684,12860,36,470266,11.116205040000002,18.82,,,0.004999999888241291,460265,3.4087350368499756,5e-05,2.278759717941284
29688,12861,36,470310,10.270329660000002,18.56,,,0.004999999888241291,460309,2.6792094707489014,5e-05,2.2013297080993652
29692,12863,36,470398,11.04675696,18.58,,,0.004999999888241291,460397,4.6163201332092285,5e-05,3.6094653606414795
29696,12865,36,470486,11.35705985,18.88,,,0.004999999888241291,460485,3.4281601905822754,5e-05,5.07316255569458
29700,12867,36,470556,11.48656975,18.75,,,0.004999999888241291,460555,4.734616279602051,5e-05,3.2961223125457764
29704,12870,36,470633,11.699489849999996,18.65,,,0.004999999888241291,460632,3.7182562351226807,5e-05,2.0911967754364014
29708,12872,36,470721,11.226333190000002,18.76,,,0.004999999888241291,460720,3.1959433555603027,5e-05,1.1386338472366333
29712,12874,36,470807,11.582154309999998,18.74,,,0.004999999888241291,460806,6.523460388183594,5e-05,3.9008941650390625
29716,12876,36,470895,11.946701139999998,18.91,,,0.004999999888241291,460894,3.348026752471924,5e-05,3.083040237426758
29720,12878,36,470960,11.743071999999998,18.68,,,0.004999999888241291,460959,4.794995307922363,5e-05,2.2181501388549805
29724,12881,36,471048,12.536772820000003,18.73,,,0.004999999888241291,461047,4.607151985168457,5e-05,1.0673565864562988
29728,12883,36,471118,12.47224935,18.74,,,0.004999999888241291,461117,5.248701095581055,5e-05,2.5244321823120117
29732,12885,36,471186,12.73869741,18.54,,,0.004999999888241291,461185,2.84110164642334,5e-05,3.0866470336914062
29736,12886,36,471253,12.683652760000003,18.49,,,0.004999999888241291,461252,2.8030543327331543,5e-05,2.1342720985412598
29740,12888,36,471341,13.792823210000002,18.75,,,0.004999999888241291,461340,4.853742599487305,5e-05,3.2399749755859375
29744,12889,36,471386,12.95347555,18.32,,,0.004999999888241291,461385,2.8817195892333984,5e-05,2.0245940685272217
29748,12891,36,471454,13.079337259999999,18.48,,,0.004999999888241291,461453,4.377339839935303,5e-05,2.3652191162109375
